date,brand,segment,purpose,derogation_flag,derogation_bps,usage_count,failed_calls,margin,conversion_flag,converted_margin,derogation_pct
2026-03-08,Brand B,SME,Business Loan,0,1.005632172717874,3,3,93.4678303552802,0,0.0,0
2026-03-03,Brand B,SME,Home Loan,0,277.3528704768636,6,2,223.7541854586383,0,0.0,0
2026-01-10,Brand A,Corporate,Personal Loan,0,118.97773572547543,4,0,290.75116928264737,0,0.0,0
2026-02-15,Brand D,SME,Home Loan,0,372.8044642499218,6,1,212.65292603282435,0,0.0,0
2025-12-19,Brand B,Corporate,Business Loan,0,223.17483219131302,4,2,137.74353590027727,0,0.0,0
2026-01-26,Brand D,Institutional,Personal Loan,1,339.30096152383356,1,0,208.98659145017453,0,0.0,100
2026-01-02,Brand D,SME,Home Loan,0,426.1544149441451,5,2,222.1065130802335,0,0.0,0
2026-01-24,Brand E,Institutional,Business Loan,0,267.87989975925166,8,3,149.26182496509864,0,0.0,0
2026-02-25,Brand A,Retail,Home Loan,0,167.97777036414618,6,3,75.99773763696525,0,0.0,0
2026-01-23,Brand D,SME,Auto Loan,0,384.7717730076245,9,4,201.66496688005583,0,0.0,0
2025-12-29,Brand A,Retail,Business Loan,1,132.59361988558894,4,3,250.5352001291817,0,0.0,100
2026-01-16,Brand E,Retail,Personal Loan,1,445.75940805321704,9,2,299.39412093901467,1,2694.547088451132,100
2026-02-04,Brand A,Retail,Personal Loan,0,35.71382336646789,8,1,105.76457674073552,1,846.1166139258842,0
2026-01-22,Brand B,Institutional,Auto Loan,1,417.73432055427236,3,3,225.09724354543374,0,0.0,100
2026-01-07,Brand D,Corporate,Home Loan,0,45.77786363547553,6,0,57.01080004151841,0,0.0,0
2026-02-16,Brand A,Institutional,Home Loan,1,28.06849020490787,4,2,292.45631993695275,1,1169.825279747811,100
2025-12-30,Brand C,Institutional,Personal Loan,0,181.62846867408044,1,0,53.141115381095126,1,53.141115381095126,0
2026-01-09,Brand A,Retail,Home Loan,0,478.27467723741404,9,4,139.69874040967787,1,1257.2886636871008,0
2026-01-01,Brand D,SME,Business Loan,0,491.7430270958011,4,4,69.10069324405805,0,0.0,0
2026-02-19,Brand E,Corporate,Business Loan,0,101.03525048307965,5,1,205.24199040201722,0,0.0,0
2026-03-03,Brand E,Retail,Personal Loan,0,74.31877783103307,3,2,134.87494890200588,1,404.62484670601765,0
2026-02-06,Brand D,Corporate,Business Loan,1,176.4766657773888,4,1,233.2359828326151,0,0.0,100
2026-02-04,Brand B,Institutional,Personal Loan,1,168.5434204405369,9,0,171.594516667013,0,0.0,100
2026-01-23,Brand B,Corporate,Home Loan,0,379.79644136898725,7,1,154.85085408799125,1,1083.9559786159389,0
2026-02-04,Brand E,Corporate,Home Loan,0,221.99951037336308,8,0,137.12908727869797,1,1097.0326982295837,0
2026-02-23,Brand E,SME,Home Loan,1,389.94179286725665,3,1,71.53229175366312,1,214.59687526098935,100
2025-12-21,Brand D,Retail,Auto Loan,0,374.3565485125229,3,4,101.2062131698037,0,0.0,0
2026-02-20,Brand B,Corporate,Personal Loan,0,289.15521506296164,7,2,209.77562624712138,0,0.0,0
2025-12-22,Brand E,Corporate,Business Loan,0,416.75604987082755,8,1,174.18791713469057,0,0.0,0
2026-02-04,Brand B,Institutional,Home Loan,0,97.82387327635355,5,0,67.5223629013899,1,337.6118145069495,0
2026-02-25,Brand E,Institutional,Auto Loan,0,80.90524783025666,1,2,185.9879294099637,0,0.0,0
2026-01-26,Brand A,Corporate,Business Loan,0,375.3251292513341,3,4,63.53566536227072,0,0.0,0
2026-02-17,Brand C,Retail,Business Loan,0,122.39853107764776,5,4,177.93173687999706,1,889.6586843999853,0
2025-12-30,Brand A,Corporate,Business Loan,0,1.3971919101923302,3,3,291.2403617247223,0,0.0,0
2026-01-13,Brand E,Corporate,Home Loan,1,455.9800843222691,1,2,126.8361384326005,1,126.8361384326005,100
2026-01-17,Brand C,SME,Business Loan,0,311.4685290165314,7,1,230.87578466054384,0,0.0,0
2026-01-11,Brand C,Retail,Personal Loan,0,222.46884900397035,1,4,236.3880101479938,0,0.0,0
2026-01-20,Brand E,SME,Auto Loan,0,362.8682550045189,6,1,151.2148833527849,0,0.0,0
2026-01-13,Brand E,Retail,Business Loan,0,166.66586655764291,6,1,198.32303769497747,0,0.0,0
2026-01-22,Brand B,Retail,Business Loan,0,476.83302854770886,7,0,168.0115226743844,0,0.0,0
2026-02-10,Brand E,Retail,Personal Loan,0,34.31014447370545,1,1,120.84075492770158,0,0.0,0
2026-01-11,Brand D,SME,Business Loan,0,320.4740953311805,3,3,238.68552380013497,0,0.0,0
2026-02-08,Brand E,SME,Home Loan,0,388.64474143063677,9,2,225.70665391210144,0,0.0,0
2026-01-17,Brand D,SME,Home Loan,0,234.5629539467547,2,2,275.1372161433077,0,0.0,0
2026-02-21,Brand E,Institutional,Home Loan,0,377.48417753301794,5,0,204.53154491490068,1,1022.6577245745034,0
2026-02-19,Brand B,SME,Business Loan,0,463.4551989392847,3,3,147.180035299049,1,441.540105897147,0
2025-12-25,Brand D,Institutional,Auto Loan,0,371.99695033964224,5,3,228.5018895256688,0,0.0,0
2025-12-20,Brand A,Institutional,Auto Loan,1,154.68343356815555,7,2,204.75905738966054,0,0.0,100
2026-02-27,Brand D,Institutional,Business Loan,0,280.92318735960123,1,3,204.15354820015867,1,204.15354820015867,0
2026-01-22,Brand B,Corporate,Auto Loan,0,455.8017589298116,3,4,262.4594392570553,0,0.0,0
2025-12-28,Brand D,Corporate,Auto Loan,0,224.54886274124635,6,1,277.6171346867382,1,1665.7028081204294,0
2026-01-15,Brand E,Corporate,Business Loan,1,340.8492474578574,7,1,95.06041610542184,0,0.0,100
2026-01-31,Brand E,Institutional,Home Loan,0,232.75736256443625,3,2,128.51255605431388,0,0.0,0
2026-02-05,Brand B,Institutional,Business Loan,0,60.67207847018108,4,2,212.57642524188535,1,850.3057009675414,0
2026-02-09,Brand C,Retail,Home Loan,0,29.2988179381376,6,3,189.30530842740563,0,0.0,0
2025-12-30,Brand E,Institutional,Home Loan,0,476.1369798143436,5,0,213.08154237486482,0,0.0,0
2026-01-13,Brand A,Corporate,Auto Loan,0,306.2708867105478,9,2,158.25364983179713,0,0.0,0
2025-12-23,Brand B,Institutional,Auto Loan,0,51.90745656124579,1,2,153.1097534290124,0,0.0,0
2025-12-20,Brand D,Institutional,Home Loan,0,428.71927923491904,5,2,79.41347631493358,1,397.0673815746679,0
2026-01-13,Brand D,Retail,Home Loan,1,261.3465682554066,1,3,205.9120600261327,0,0.0,100
2026-01-31,Brand A,Institutional,Auto Loan,0,385.96605611993664,8,4,93.94641314124021,0,0.0,0
2026-02-21,Brand E,SME,Personal Loan,0,63.37809781270754,7,2,217.755398909493,1,1524.287792366451,0
2026-03-01,Brand B,Retail,Home Loan,0,453.45521591479303,5,4,291.76806080749526,0,0.0,0
2026-01-29,Brand A,Institutional,Home Loan,0,295.2677198410128,6,3,114.10320686907386,0,0.0,0
2025-12-17,Brand E,Institutional,Home Loan,0,369.13034037452053,4,0,85.5380763374012,0,0.0,0
2026-01-11,Brand B,Retail,Auto Loan,1,15.68984400842649,9,1,56.0438113202334,1,504.39430188210065,100
2026-01-20,Brand D,Institutional,Business Loan,0,157.65245009950158,3,1,144.70679658633478,0,0.0,0
2026-01-20,Brand B,Corporate,Home Loan,0,133.72270719770586,2,1,103.65276471422331,1,207.30552942844662,0
2026-01-10,Brand C,SME,Home Loan,0,474.7974976439354,7,1,172.964855785984,0,0.0,0
2026-01-27,Brand B,SME,Home Loan,1,92.66928444016803,2,3,181.07650699818763,0,0.0,100
2026-01-11,Brand C,Corporate,Business Loan,0,353.52586335704626,6,1,137.33193609427542,1,823.9916165656525,0
2026-02-22,Brand B,Institutional,Business Loan,0,21.376768874646512,8,3,237.47655556953566,0,0.0,0
2026-01-04,Brand C,Institutional,Home Loan,0,98.84204284711929,3,0,276.201667678054,0,0.0,0
2025-12-26,Brand D,SME,Home Loan,0,169.29867712717638,3,2,102.8807744483185,1,308.6423233449555,0
2026-02-27,Brand E,Institutional,Personal Loan,0,397.25292393737084,3,2,259.0744433515316,0,0.0,0
2026-01-22,Brand C,SME,Business Loan,1,394.9882900309002,1,2,82.79697493884453,1,82.79697493884453,100
2025-12-21,Brand C,SME,Personal Loan,0,476.30093087158093,9,3,107.17554613587433,0,0.0,0
2026-02-25,Brand D,Corporate,Home Loan,0,458.3837513334424,5,3,190.35392155844633,0,0.0,0
2026-01-07,Brand C,SME,Home Loan,0,40.757297522508175,9,3,126.6453721889026,0,0.0,0
2026-01-31,Brand A,Institutional,Home Loan,0,414.9338610723479,5,0,60.42769764721149,1,302.13848823605747,0
2026-01-30,Brand D,Institutional,Home Loan,0,225.5867897700084,7,4,123.71803542744637,0,0.0,0
2025-12-27,Brand A,Retail,Auto Loan,0,432.9430453648667,1,3,276.21754714922565,0,0.0,0
2025-12-28,Brand D,Institutional,Auto Loan,0,44.64312576556529,9,3,93.55579048045527,0,0.0,0
2026-02-15,Brand C,Retail,Auto Loan,1,411.38455075366784,1,2,240.937719960694,1,240.937719960694,100
2026-03-07,Brand A,SME,Personal Loan,0,79.82125950038716,4,1,230.57050150112033,1,922.2820060044813,0
2026-02-13,Brand C,Institutional,Business Loan,0,166.9208150346711,7,1,76.55620401606052,1,535.8934281124236,0
2026-01-27,Brand D,Corporate,Home Loan,0,14.424200145010834,9,0,132.36074114596667,1,1191.2466703137,0
2026-03-01,Brand C,Corporate,Business Loan,0,61.86404409356927,1,1,97.33907228467748,0,0.0,0
2026-02-21,Brand A,Corporate,Auto Loan,0,222.86294270619135,6,4,55.787545298317795,1,334.72527178990674,0
2025-12-20,Brand A,SME,Home Loan,0,409.1691678172352,5,2,93.26016880897407,0,0.0,0
2026-01-21,Brand C,SME,Home Loan,0,386.8348856825249,3,0,100.39448540843225,1,301.1834562252967,0
2026-02-25,Brand B,Retail,Personal Loan,1,117.64888088815661,2,1,91.4950618261071,0,0.0,100
2026-01-15,Brand D,Corporate,Business Loan,0,75.8452245346405,1,1,72.7743023593301,0,0.0,0
2025-12-24,Brand D,Retail,Personal Loan,0,194.63173149088502,2,2,181.57628305532515,0,0.0,0
2026-02-04,Brand C,Retail,Auto Loan,0,441.63417360644235,4,0,130.65976042570162,1,522.6390417028065,0
2026-01-13,Brand B,Institutional,Business Loan,1,45.71253708150158,6,2,277.0623403520299,1,1662.3740421121793,100
2026-03-03,Brand A,Institutional,Auto Loan,1,271.4570051721751,5,0,96.8033670048593,0,0.0,100
2026-01-24,Brand E,Corporate,Personal Loan,0,44.40373970152095,4,1,200.71565752411152,0,0.0,0
2026-01-25,Brand E,SME,Personal Loan,0,235.10606058211948,8,2,275.1550960664106,1,2201.2407685312846,0
2025-12-26,Brand C,Institutional,Home Loan,0,63.39575608049114,7,2,61.79741276647073,0,0.0,0
2026-01-07,Brand B,SME,Business Loan,0,40.16846749968239,4,4,179.0693677347433,0,0.0,0
2025-12-16,Brand B,Retail,Business Loan,0,95.42466653179238,5,2,162.66720313279677,1,813.3360156639839,0
2026-01-30,Brand D,Retail,Home Loan,1,127.62800968438309,5,0,282.19465201935225,1,1410.9732600967614,100
2026-01-05,Brand A,Retail,Business Loan,0,138.13268956571238,3,4,215.94119321859043,0,0.0,0
2026-01-20,Brand B,Retail,Auto Loan,1,322.6339736236664,9,2,137.29035248801097,0,0.0,100
2026-02-07,Brand E,Corporate,Auto Loan,0,27.49093781144063,5,2,227.8803046270372,0,0.0,0
2026-02-10,Brand A,Retail,Personal Loan,0,40.40452995268207,2,4,195.66350517846269,0,0.0,0
2025-12-16,Brand A,Institutional,Auto Loan,0,94.35308073963355,4,1,136.79247450870116,0,0.0,0
2026-02-16,Brand C,Retail,Business Loan,0,436.031534590711,4,2,246.31216945884702,1,985.2486778353881,0
2026-02-07,Brand B,SME,Home Loan,1,314.3024630316164,5,3,217.04243995159106,0,0.0,100
2026-02-08,Brand C,Institutional,Personal Loan,0,365.1848295939778,8,1,51.354074585617425,0,0.0,0
2026-01-24,Brand B,SME,Home Loan,0,185.18107777882958,5,2,266.2836515027469,0,0.0,0
2025-12-30,Brand D,SME,Personal Loan,0,106.61017453500044,1,1,149.2729705552826,0,0.0,0
2026-01-05,Brand C,Corporate,Personal Loan,0,18.980680481456403,2,0,211.36190014683027,0,0.0,0
2026-01-31,Brand C,Corporate,Home Loan,1,244.26780998594612,3,1,149.1920802429796,1,447.57624072893884,100
2026-02-26,Brand E,SME,Auto Loan,0,287.14048211365645,3,4,270.34051105847504,0,0.0,0
2026-02-06,Brand C,SME,Auto Loan,0,448.5013971888559,6,2,212.70886154725403,1,1276.2531692835241,0
2025-12-24,Brand B,Retail,Auto Loan,0,441.04648937449696,9,1,194.84655227507244,0,0.0,0
2026-02-27,Brand E,Institutional,Auto Loan,0,212.34257923612748,1,3,295.0661875256369,0,0.0,0
2026-02-05,Brand C,Retail,Home Loan,0,211.78896450173107,6,0,120.16013001516275,0,0.0,0
2026-02-10,Brand C,Corporate,Business Loan,0,80.56144835791684,9,0,66.31357265290612,0,0.0,0
2026-01-10,Brand D,Corporate,Personal Loan,0,128.72449392129542,4,1,179.00260822653613,0,0.0,0
2026-01-25,Brand C,Retail,Home Loan,1,462.83178816044574,3,4,156.00445845398485,0,0.0,100
2026-01-19,Brand A,Institutional,Auto Loan,0,70.51800546760106,6,0,163.57251226926127,0,0.0,0
2026-02-16,Brand E,SME,Auto Loan,0,484.3497733718258,6,1,205.02620957143358,0,0.0,0
2026-01-09,Brand A,Retail,Home Loan,0,252.3692751075982,2,1,203.7804091509598,0,0.0,0
2026-02-28,Brand E,Corporate,Personal Loan,1,228.30338738341555,5,0,148.06607333288275,0,0.0,100
2026-01-22,Brand D,Institutional,Home Loan,0,87.31919034317725,1,1,265.71925599063866,0,0.0,0
2025-12-17,Brand C,Corporate,Home Loan,0,330.7706252412404,9,1,212.86462737179139,0,0.0,0
2025-12-22,Brand C,Institutional,Business Loan,0,229.92275918112392,9,3,272.47791977716696,0,0.0,0
2026-03-07,Brand C,Institutional,Home Loan,0,185.33153395661063,3,1,278.2884762756114,0,0.0,0
2026-01-18,Brand E,Institutional,Business Loan,0,132.25810929264597,5,1,91.82801896521357,0,0.0,0
2026-01-01,Brand C,Retail,Personal Loan,1,33.24340150743599,3,4,220.14046847276506,1,660.4214054182952,100
2026-01-27,Brand A,Retail,Home Loan,0,259.6640582755479,7,0,129.3779659594107,0,0.0,0
2026-02-12,Brand C,Retail,Home Loan,0,156.45416652931837,1,4,259.1072636371198,0,0.0,0
2026-02-04,Brand D,Institutional,Auto Loan,0,353.93260150138605,5,2,233.21289491387628,1,1166.0644745693814,0
2026-02-07,Brand A,Institutional,Home Loan,0,361.7611783745762,6,4,99.68692188146326,0,0.0,0
2026-01-08,Brand C,Corporate,Auto Loan,0,166.05350576889822,7,2,284.6826916258051,0,0.0,0
2026-01-09,Brand C,SME,Auto Loan,0,334.56034178338047,3,2,220.86975174810587,1,662.6092552443176,0
2026-02-24,Brand B,Retail,Auto Loan,0,129.33762013974714,7,4,287.1582758093954,0,0.0,0
2026-02-05,Brand E,Institutional,Personal Loan,0,363.5868631210765,4,3,100.47779304835211,0,0.0,0
2026-02-23,Brand A,Corporate,Business Loan,0,8.038572772610998,6,4,267.4262735996585,1,1604.5576415979508,0
2026-01-17,Brand B,Corporate,Auto Loan,0,75.80438349265638,5,0,217.01820510390883,0,0.0,0
2026-02-02,Brand D,Corporate,Home Loan,0,122.5043309537181,4,4,188.07164844566154,0,0.0,0
2026-01-13,Brand E,Retail,Home Loan,1,386.4677434932532,6,3,255.1282249652597,0,0.0,100
2026-02-16,Brand A,Retail,Auto Loan,1,33.188126542204266,3,4,208.21597171142744,1,624.6479151342824,100
2026-01-06,Brand C,SME,Auto Loan,0,94.02857185776547,3,3,217.40004013802618,0,0.0,0
2026-01-10,Brand A,Corporate,Home Loan,0,179.31205275259703,5,0,113.41764606402273,1,567.0882303201137,0
2026-01-12,Brand C,Retail,Auto Loan,0,4.587497076455449,5,1,254.26342215782284,0,0.0,0
2026-03-10,Brand E,Corporate,Business Loan,0,381.0604876872043,9,3,212.57567558182865,0,0.0,0
2026-02-02,Brand C,Institutional,Business Loan,0,280.05257483606727,4,3,261.0972946752003,0,0.0,0
2026-02-24,Brand D,Corporate,Personal Loan,0,450.33969351000866,5,3,137.88174138584594,0,0.0,0
2026-03-06,Brand C,SME,Auto Loan,0,15.515516272472718,9,0,132.92753060143073,1,1196.3477754128767,0
2026-03-09,Brand D,Retail,Personal Loan,1,135.69534188316013,4,2,55.97574114961605,0,0.0,100
2026-02-02,Brand E,Institutional,Personal Loan,0,365.6258287183511,3,3,242.1513316986288,0,0.0,0
2026-01-04,Brand E,Retail,Personal Loan,0,337.5747097244872,7,0,132.5785967729379,0,0.0,0
2026-02-16,Brand A,Institutional,Auto Loan,0,121.52872030235396,7,1,131.80307742645675,1,922.6215419851973,0
2026-02-14,Brand D,Corporate,Personal Loan,0,297.8438674840311,8,3,222.1711288686924,0,0.0,0
2026-02-02,Brand D,Corporate,Business Loan,0,396.8788265538769,4,2,113.21724419319858,0,0.0,0
2026-02-24,Brand B,SME,Personal Loan,0,16.690351667307368,4,0,277.25512164978403,1,1109.0204865991361,0
2025-12-16,Brand B,SME,Business Loan,0,358.8141984347074,9,1,184.51649781380416,0,0.0,0
2025-12-28,Brand B,Institutional,Business Loan,0,126.04853255698778,7,2,292.36930901134076,0,0.0,0
2026-02-04,Brand C,SME,Auto Loan,0,473.92564426706616,3,1,69.16721114736356,1,207.50163344209068,0
2026-02-09,Brand B,SME,Personal Loan,0,269.11011068055416,9,2,134.20634191142574,0,0.0,0
2026-03-08,Brand D,SME,Auto Loan,0,16.69309131564056,5,4,145.36758585359897,1,726.8379292679948,0
2026-02-15,Brand C,SME,Business Loan,1,201.71530939127763,4,4,232.60518002014496,0,0.0,100
2026-01-16,Brand E,Corporate,Home Loan,0,483.1559291097429,1,4,103.24056448265344,0,0.0,0
2026-01-14,Brand A,SME,Personal Loan,0,365.1864966221068,9,1,143.83646334564276,0,0.0,0
2026-01-13,Brand B,Corporate,Auto Loan,0,150.2395018432311,6,4,277.6606359893979,0,0.0,0
2026-02-02,Brand E,Corporate,Home Loan,0,287.63364715693314,2,0,78.63772092225724,0,0.0,0
2026-01-29,Brand D,Retail,Personal Loan,0,299.5506778097981,7,0,236.3310001646665,0,0.0,0
2026-01-14,Brand A,Corporate,Personal Loan,1,11.674080391605113,3,4,225.62127790686736,0,0.0,100
2025-12-31,Brand E,Corporate,Auto Loan,0,89.416680624611,6,2,82.62626914852726,0,0.0,0
2026-01-24,Brand A,SME,Home Loan,0,275.8884691561139,8,2,222.1226718421439,0,0.0,0
2026-01-03,Brand B,Corporate,Auto Loan,0,201.3762792453445,3,1,192.44594732722743,0,0.0,0
2026-01-02,Brand D,Institutional,Personal Loan,0,95.01890726008038,5,2,121.8805842860212,0,0.0,0
2025-12-16,Brand A,SME,Personal Loan,0,386.33436743208495,6,3,127.78529876313823,0,0.0,0
2026-03-03,Brand E,SME,Business Loan,0,244.4974403393813,1,2,258.2480688339406,1,258.2480688339406,0
2026-01-31,Brand B,SME,Personal Loan,0,154.98657118342456,7,0,107.75374656655544,0,0.0,0
2026-02-19,Brand B,Retail,Personal Loan,0,80.83867320787297,4,2,178.1951323569186,1,712.7805294276744,0
2026-01-22,Brand E,SME,Home Loan,1,305.58168139581545,7,1,220.2874343257992,0,0.0,100
2026-02-04,Brand E,Corporate,Home Loan,0,333.1306513306854,7,2,82.47542358421354,0,0.0,0
2026-02-16,Brand A,Institutional,Business Loan,0,334.79860828854765,5,1,283.0884678040786,0,0.0,0
2025-12-19,Brand C,SME,Business Loan,0,110.14368014435138,8,3,115.15857875709638,0,0.0,0
2025-12-16,Brand B,SME,Business Loan,0,297.66920361117604,8,4,129.70873075080453,1,1037.6698460064363,0
2025-12-23,Brand A,Institutional,Auto Loan,0,452.70323242921376,5,3,216.52893452731436,0,0.0,0
2026-01-13,Brand E,SME,Auto Loan,0,176.59380038149374,5,0,69.54791178403337,0,0.0,0
2026-02-08,Brand A,Retail,Business Loan,0,105.38346632092205,7,3,206.90317247965416,0,0.0,0
2025-12-18,Brand E,Corporate,Auto Loan,0,386.074758010381,6,3,279.0074900464376,1,1674.0449402786257,0
2026-01-16,Brand D,Institutional,Personal Loan,0,88.44147007972569,4,0,112.27263882535618,0,0.0,0
2025-12-25,Brand E,Institutional,Business Loan,0,126.87436019744597,2,0,140.47693169615067,0,0.0,0
2026-02-27,Brand E,Retail,Business Loan,0,50.32219715598124,8,4,108.08348938031443,1,864.6679150425155,0
2026-03-08,Brand E,Corporate,Auto Loan,0,133.93715803733463,3,4,254.6921872282335,1,764.0765616847006,0
2026-01-18,Brand C,Retail,Home Loan,0,205.1675331074892,2,2,91.90195587611659,0,0.0,0
2026-02-08,Brand E,Corporate,Business Loan,0,32.07893097149556,7,1,136.65705885896426,0,0.0,0
2026-01-16,Brand B,Retail,Auto Loan,0,435.85445544865024,6,0,200.25545535628416,0,0.0,0
2026-02-03,Brand B,SME,Auto Loan,0,256.83739610834283,8,3,151.1386081664998,0,0.0,0
2025-12-22,Brand A,Retail,Home Loan,1,294.05181594426523,6,3,66.3673286267695,0,0.0,100
2025-12-23,Brand C,Institutional,Business Loan,0,185.6428782167272,7,4,286.93016690377317,1,2008.5111683264122,0
2026-02-18,Brand A,Institutional,Home Loan,0,334.91761477695593,2,1,134.47511043964158,0,0.0,0
2026-02-10,Brand B,Institutional,Personal Loan,0,215.89086792551538,2,0,161.41280319119446,1,322.8256063823889,0
2026-02-20,Brand B,Retail,Home Loan,0,380.6568872696225,6,4,91.88633380084144,0,0.0,0
2026-02-12,Brand D,Institutional,Home Loan,0,410.7010717577036,9,1,266.3375597614808,1,2397.0380378533273,0
2026-02-25,Brand E,Institutional,Auto Loan,0,335.9245559432614,3,0,122.8571969661529,0,0.0,0
2026-02-07,Brand B,SME,Home Loan,0,245.66780958711527,8,3,54.95576084986557,1,439.64608679892456,0
2026-02-20,Brand A,SME,Personal Loan,0,391.1346753011138,5,3,129.10064564697927,0,0.0,0
2026-02-04,Brand A,Corporate,Auto Loan,0,247.14265570242455,6,4,296.014921133224,0,0.0,0
2025-12-23,Brand E,Corporate,Personal Loan,0,55.75495218478438,6,1,86.7107182037488,0,0.0,0
2026-01-18,Brand E,Corporate,Home Loan,0,58.1701116220531,3,3,57.800621997131856,1,173.40186599139557,0
2026-01-19,Brand D,Retail,Personal Loan,0,474.2915698165006,5,1,194.54389755724566,0,0.0,0
2026-03-03,Brand C,Corporate,Personal Loan,0,106.78150422893806,1,4,142.916636616877,1,142.916636616877,0
2026-01-16,Brand A,Retail,Home Loan,0,407.96249551098816,2,2,248.7438248026129,0,0.0,0
2026-01-30,Brand E,Retail,Home Loan,0,123.35270363751427,3,1,232.97194096468132,1,698.9158228940439,0
2025-12-31,Brand A,Corporate,Auto Loan,0,215.3900469284082,4,1,96.35475702495665,1,385.4190280998266,0
2026-02-21,Brand E,Corporate,Auto Loan,0,327.47405604907203,9,4,191.15807628877494,0,0.0,0
2026-01-21,Brand B,Retail,Business Loan,0,79.43358644795207,1,2,58.109001864021224,0,0.0,0
2026-02-07,Brand A,SME,Auto Loan,0,368.62324418193873,3,3,159.86955703361926,0,0.0,0
2026-03-10,Brand B,Institutional,Home Loan,0,344.95648627826915,3,0,228.5133054920894,0,0.0,0
2025-12-29,Brand A,Institutional,Personal Loan,0,271.54144455289145,6,4,153.7396980219425,0,0.0,0
2026-02-08,Brand C,Institutional,Personal Loan,0,282.9448780212162,5,0,79.48853695504022,0,0.0,0
2026-02-01,Brand D,SME,Auto Loan,0,52.88589676079519,3,2,65.38339674733852,0,0.0,0
2026-03-07,Brand B,Retail,Auto Loan,0,217.97457521756115,4,2,263.41486244529415,0,0.0,0
2025-12-22,Brand E,Corporate,Home Loan,1,43.2856976788123,7,1,272.83173998727835,0,0.0,100
2026-02-27,Brand C,Retail,Personal Loan,0,153.9316455167553,3,0,135.77312030444995,0,0.0,0
2025-12-22,Brand A,Retail,Business Loan,0,450.15607054531677,9,0,91.04308115768823,0,0.0,0
2026-01-17,Brand B,Corporate,Business Loan,0,287.266700277396,8,2,294.65405328105527,1,2357.232426248442,0
2026-01-07,Brand A,SME,Auto Loan,0,371.35171907634077,2,0,186.46595090030263,0,0.0,0
2026-03-10,Brand A,Institutional,Business Loan,0,286.94293368794615,5,3,169.16376092895615,0,0.0,0
2026-01-03,Brand A,Institutional,Home Loan,0,97.11837900332453,4,2,235.40193684831976,0,0.0,0
2026-01-03,Brand D,Retail,Business Loan,1,297.40415788994574,5,1,92.2173348553404,0,0.0,100
2026-01-20,Brand D,SME,Auto Loan,0,377.69403865276246,3,1,194.9974308509777,0,0.0,0
2026-01-13,Brand E,Institutional,Home Loan,0,69.20250143351375,1,1,272.54058910189724,0,0.0,0
2026-02-13,Brand B,SME,Personal Loan,0,408.4533550472924,8,0,55.76712148446465,0,0.0,0
2026-03-07,Brand C,Corporate,Home Loan,0,277.69608948914794,9,2,218.23492671302463,0,0.0,0
2025-12-17,Brand C,Retail,Auto Loan,0,2.13760108439065,8,1,187.85598893785138,0,0.0,0
2025-12-16,Brand C,Retail,Auto Loan,0,259.88924316898846,4,2,287.7001961186128,0,0.0,0
2026-01-31,Brand A,SME,Business Loan,0,197.8357460684148,2,0,114.67462748055347,1,229.34925496110694,0
2026-02-22,Brand D,Institutional,Business Loan,0,148.22325564499377,4,3,264.7229104815932,0,0.0,0
2026-01-04,Brand B,SME,Personal Loan,1,385.6286099589376,9,3,127.24642547082122,0,0.0,100
2025-12-26,Brand A,Corporate,Personal Loan,0,449.74994182942544,9,3,157.46589401572697,0,0.0,0
2025-12-17,Brand D,Institutional,Auto Loan,0,381.3265446725551,5,0,103.32189119112377,1,516.6094559556188,0
2026-02-20,Brand D,Institutional,Auto Loan,0,423.3862907954366,5,1,265.89775394637735,0,0.0,0
2025-12-27,Brand B,SME,Auto Loan,1,454.3904716055866,3,0,98.85241516340247,0,0.0,100
2026-01-04,Brand B,Corporate,Personal Loan,0,456.3146556882389,6,2,264.75324831613636,0,0.0,0
2025-12-20,Brand B,Institutional,Auto Loan,0,57.319071498378726,7,3,163.9033456426369,1,1147.3234194984584,0
2026-01-21,Brand A,Retail,Personal Loan,1,228.19274444358072,9,2,258.7713734542052,0,0.0,100
2026-01-22,Brand E,Corporate,Auto Loan,0,0.1432371964551482,7,0,116.12213977746626,0,0.0,0
2025-12-24,Brand B,Institutional,Home Loan,0,253.2312923518363,3,4,83.18253534280163,0,0.0,0
2026-02-06,Brand E,SME,Home Loan,0,462.1219671718954,7,4,188.74031623997547,0,0.0,0
2026-01-28,Brand A,Institutional,Auto Loan,0,99.5511451990867,1,0,177.35926676392916,0,0.0,0
2026-01-08,Brand E,Retail,Home Loan,1,319.8933143832898,2,1,139.15184450088316,0,0.0,100
2026-03-06,Brand C,Corporate,Personal Loan,0,322.1895232089468,4,2,215.7053546346036,1,862.8214185384144,0
2026-02-27,Brand E,Institutional,Business Loan,0,80.17699234388648,7,0,73.78570718937789,0,0.0,0
2026-01-14,Brand B,Retail,Home Loan,1,119.26371965873017,9,0,205.50026872878237,1,1849.5024185590414,100
2026-02-12,Brand A,Institutional,Business Loan,0,231.01089198012053,5,4,102.93902337505924,0,0.0,0
2026-03-06,Brand B,Institutional,Home Loan,0,94.10468822717272,8,3,82.23863900532427,0,0.0,0
2026-03-06,Brand C,Corporate,Personal Loan,0,292.49698926225454,7,3,277.40204503133896,0,0.0,0
2025-12-29,Brand B,SME,Home Loan,0,242.27086551113453,5,1,164.94894028845863,0,0.0,0
